"fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxide","total.sulfur.dioxide","density","pH","sulphates","alcohol","label","degree","betweenness","clustering.coefficient","bonacich","weight"
7.9,0.34,0.36,1.9,0.065,5,10,0.99419,3.27,0.54,11.2,7,2853,1164.02578149834,0.862313688181196,-2,0.568982533509924
8.6,0.42,0.39,1.8,0.068,6,12,0.99516,3.35,0.69,11.7,8,2134,196.268796889385,0.858240548780727,0,0.373908836564587
9.9,0.74,0.19,5.8,0.111,33,76,0.99878,3.14,0.55,9.4,5,3230,308.574420963024,0.89595663842504,0,0.864157843491698
7.2,0.36,0.46,2.1,0.074,24,44,0.99534,3.4,0.85,11,7,3384,367.040597023376,0.873547630040012,-3,0.478275385618671
7.2,0.36,0.46,2.1,0.074,24,44,0.99534,3.4,0.85,11,7,3384,312.040597023376,0.873547630040012,1,0.478275385618671
7.2,0.36,0.46,2.1,0.074,24,44,0.99534,3.4,0.85,11,7,3384,489.215813473593,0.873547630040012,0,0.478275385618671
9.9,0.72,0.55,1.7,0.136,24,52,0.99752,3.35,0.94,10,5,2815,112.601092208445,0.888329739107036,-4,0.724856600522403
7.2,0.36,0.46,2.1,0.074,24,44,0.99534,3.4,0.85,11,7,3384,866.265597023375,0.873547630040012,0,0.478275385618671
6.2,0.39,0.43,2,0.071,14,24,0.99428,3.45,0.87,11.2,7,2991,1273.00004460409,0.869764036984583,-1,0.501516928702064
6.8,0.65,0.02,2.1,0.078,8,15,0.99498,3.35,0.62,10.4,6,2954,154.919653854058,0.890112715598115,7,0.599020277824625
6.6,0.44,0.15,2.1,0.076,22,53,0.9957,3.32,0.62,9.3,5,3842,820.956285205162,0.894234208506869,0,0.79487360323808
6.8,0.65,0.02,2.1,0.078,8,15,0.99498,3.35,0.62,10.4,6,2954,204.919653854058,0.890112715598115,-1,0.599020277824625
9.6,0.38,0.42,1.9,0.071,5,13,0.99659,3.15,0.75,10.5,6,2903,826.84527180336,0.868713183554701,-3,0.966670390108351
10.2,0.33,0.46,1.9,0.081,6,9,0.99628,3.1,0.48,10.4,6,2851,356.250992471581,0.879407056830477,6,0.755958772523363
8.8,0.27,0.46,2.1,0.095,20,29,0.99488,3.26,0.56,11.3,6,3211,488.572357013901,0.877183880133683,1,0.817337253093506
7.9,0.57,0.31,2,0.079,10,79,0.99677,3.29,0.69,9.5,6,3516,649.454806304806,0.886583075340209,8,0.66121680597812
8.2,0.34,0.37,1.9,0.057,43,74,0.99408,3.23,0.81,12,6,2056,129.397222222222,0.865962747705594,-1,0.939288563160206
8.2,0.4,0.31,1.9,0.082,8,24,0.996,3.24,0.69,10.6,6,2438,261.357632645133,0.889250323994983,-2,0.595980406445562
9,0.39,0.4,1.3,0.044,25,50,0.99478,3.2,0.83,10.9,6,3046,1040.19040187753,0.873332982896985,1,0.902524120332748
10.9,0.32,0.52,1.8,0.132,17,44,0.99734,3.28,0.77,11.5,6,2813,131.114910455042,0.885006406534921,-6,0.661953026211723
10.9,0.32,0.52,1.8,0.132,17,44,0.99734,3.28,0.77,11.5,6,2813,416.531577121709,0.885006406534921,1,0.661953026211723
8.1,0.53,0.22,2.2,0.078,33,89,0.99678,3.26,0.46,9.6,6,3942,1617.11953947755,0.891584479010696,0,0.607107573318261
10.5,0.36,0.47,2.2,0.074,9,23,0.99638,3.23,0.76,12,6,2479,548.085029757824,0.868615346446947,2,0.992765381721203
12.6,0.39,0.49,2.5,0.08,8,20,0.9992,3.07,0.82,10.3,6,2679,287.951375013875,0.881515704475236,4,0.711802424848839
9.2,0.46,0.23,2.6,0.091,18,77,0.99922,3.15,0.51,9.4,5,3251,624.82457167016,0.895464997089929,-2,0.851094209148225
7.5,0.58,0.03,4.1,0.08,27,46,0.99592,3.02,0.47,9.2,5,3981,817.01711536013,0.904867762208998,0,0.922900784654225
9,0.58,0.25,2,0.104,8,21,0.99769,3.27,0.72,9.6,5,2761,538.433071971888,0.882973097357664,3,0.643991959856164
5.1,0.42,0,1.8,0.044,18,88,0.99157,3.68,0.73,13.6,7,2156,594.01369047619,0.866019134926698,-2,0.51812054644547
7.6,0.43,0.29,2.1,0.075,19,66,0.99718,3.4,0.64,9.5,5,3729,654.46300129609,0.888339606854436,-1,0.692115501578316
7.7,0.18,0.34,2.7,0.066,15,58,0.9947,3.37,0.78,11.8,6,3231,1080.11097489467,0.882007793539358,2,0.723828544127601
7.8,0.815,0.01,2.6,0.074,48,90,0.99621,3.38,0.62,10.8,5,3280,274.252339327339,0.880823276225842,0,0.601997234238279
7.6,0.43,0.29,2.1,0.075,19,66,0.99718,3.4,0.64,9.5,5,3729,1184.03992437301,0.888339606854436,-1,0.692115501578316
10.2,0.23,0.37,2.2,0.057,14,36,0.99614,3.23,0.49,9.3,4,2695,103.402883227883,0.872846387566884,4,0.346873313875093
7.1,0.75,0.01,2.2,0.059,11,18,0.99242,3.39,0.4,12.8,6,2715,58.293604056762,0.875598667715798,3,0.828729510318764
6,0.33,0.32,12.9,0.054,6,113,0.99572,3.3,0.56,11.5,4,2330,106.220024368476,0.863547281886681,0,0.316039629944169
7.8,0.55,0,1.7,0.07,7,17,0.99659,3.26,0.64,9.4,6,3641,2460.06668352073,0.873813273056555,-6,0.924910015195273
7.1,0.75,0.01,2.2,0.059,11,18,0.99242,3.39,0.4,12.8,6,2715,122.481104056762,0.875598667715798,0,0.828729510318764
8.1,0.73,0,2.5,0.081,12,24,0.99798,3.38,0.46,9.6,4,2960,117.654458450047,0.891921804617117,-2,0.440291183791494
6.5,0.67,0,4.3,0.057,11,20,0.99488,3.45,0.56,11.8,4,2304,133.235966810967,0.874660893155259,0,0.357801480364408
7.5,0.61,0.2,1.7,0.076,36,60,0.99494,3.1,0.4,9.3,5,2909,31.331684981685,0.9078286600112,9,0.794683448622986
9.8,0.37,0.39,2.5,0.079,28,65,0.99729,3.16,0.59,9.8,5,3744,1332.11339725161,0.888480543228139,-5,0.693836288812818
9,0.4,0.41,2,0.058,15,40,0.99414,3.22,0.6,12.2,6,3282,1610.91935070648,0.881358070536258,-3,0.737245028534329
8.3,0.56,0.22,2.4,0.082,10,86,0.9983,3.37,0.62,9.5,5,3334,602.067777198292,0.89222242319432,-5,0.776323313907999
5.9,0.29,0.25,13.4,0.067,72,160,0.99721,3.33,0.54,10.3,6,2618,173.731583694084,0.877001939674146,4,0.793636103685847
7.4,0.55,0.19,1.8,0.082,15,34,0.99655,3.49,0.68,10.5,5,4188,1082.41414938454,0.897417843591631,2,0.849162926588873
7.4,0.74,0.07,1.7,0.086,15,48,0.99502,3.12,0.48,10,5,3686,725.672611598927,0.898458293596035,-4,0.903173889154896
7.4,0.55,0.19,1.8,0.082,15,34,0.99655,3.49,0.68,10.5,5,4188,1362.21236367025,0.897417843591631,2,0.849162926588873
6.9,0.41,0.33,2.2,0.081,22,36,0.9949,3.41,0.75,11.1,6,4120,3618.6991844327,0.8833435266542,-3,0.734262210950757
7.1,0.6,0.01,2.3,0.079,24,37,0.99514,3.4,0.61,10.9,6,3954,487.026613582496,0.895743743510216,-1,0.560597547024771
7.1,0.6,0.01,2.3,0.079,24,37,0.99514,3.4,0.61,10.9,6,3954,727.392685011067,0.895743743510216,0,0.560597547024771
7.5,0.58,0.14,2.2,0.077,27,60,0.9963,3.28,0.59,9.8,5,4069,2110.70599921664,0.896341965661424,2,0.830107985796217
7.1,0.72,0,1.8,0.123,6,14,0.99627,3.45,0.58,9.8,5,3308,1471.78897393456,0.882413307757242,1,0.620896114670402
7.9,0.66,0,1.4,0.096,6,13,0.99569,3.43,0.58,9.5,5,3276,890.842370537958,0.883149831276632,-7,0.63134204888621
7.8,0.7,0.06,1.9,0.079,20,35,0.99628,3.4,0.69,10.9,5,4469,4252.69662050971,0.891324433834622,0,0.714663058334016
6.1,0.64,0.02,2.4,0.069,26,46,0.99358,3.47,0.45,11,5,3401,305.021227250562,0.885882019436089,8,0.665529360800846
7.5,0.59,0.22,1.8,0.082,43,60,0.99499,3.1,0.42,9.2,5,3350,434.427708810797,0.901722531255163,-3,0.975771512753348
7,0.58,0.28,4.8,0.085,12,69,0.99633,3.32,0.7,11,6,3204,375.029352758637,0.882898864199081,-3,0.707743353466092
6.8,0.64,0,2.7,0.123,15,33,0.99538,3.44,0.63,11.3,6,3470,238.712066609861,0.893659334806321,-2,0.571550707226868
6.8,0.64,0,2.7,0.123,15,33,0.99538,3.44,0.63,11.3,6,3470,351.559288832083,0.893659334806321,0,0.571550707226868
8.6,0.635,0.68,1.8,0.403,19,56,0.99632,3.02,1.15,9.3,5,2715,87.1605574980575,0.896068837754044,9,0.895632009030652
6.3,1.02,0,2,0.083,17,24,0.99437,3.59,0.55,11.2,4,3207,556.208308358309,0.896534496846542,-5,0.46806841212789
9.8,0.45,0.38,2.5,0.081,34,66,0.99726,3.15,0.58,9.8,5,2969,201.032056260733,0.892702942572028,9,0.802540294508938
8.2,0.78,0,2.2,0.089,13,26,0.9978,3.37,0.46,9.6,4,2666,161.52905370773,0.884451043953649,-2,0.400459409090717
8.5,0.37,0.32,1.8,0.066,26,51,0.99456,3.38,0.72,11.8,6,2854,398.557442557443,0.880718063653606,2,0.7320891282336
7.2,0.57,0.05,2.3,0.081,16,36,0.99564,3.38,0.6,10.3,6,4088,532.002310342306,0.897418674408906,3,0.546575575731513
7.2,0.57,0.05,2.3,0.081,16,36,0.99564,3.38,0.6,10.3,6,4088,979.9904055804,0.897418674408906,-1,0.546575575731513
10.4,0.43,0.5,2.3,0.068,13,19,0.996,3.1,0.87,11.4,6,2441,437.260244820539,0.866376294207903,-5,0.927136289162286
6.9,0.41,0.31,2,0.079,21,51,0.99668,3.47,0.55,9.5,6,3817,734.811724386725,0.895084728646951,2,0.56438089651691
5.5,0.49,0.03,1.8,0.044,28,87,0.9908,3.5,0.82,14,8,1841,217.817857142857,0.884351825506995,4,0.280994421368697
5,0.38,0.01,1.6,0.048,26,60,0.99084,3.7,0.75,14,6,2572,593.489357864358,0.886194430587752,-6,0.63805829896815
7.3,0.44,0.2,1.6,0.049,24,64,0.9935,3.38,0.57,11.7,6,3293,603.014367942,0.886670677620925,-1,0.653056060525626
5.9,0.46,0,1.9,0.077,25,44,0.99385,3.5,0.53,11.2,5,4143,2188.70740316447,0.895636088236809,-4,0.810825392258979
7.5,0.58,0.2,2,0.073,34,44,0.99494,3.1,0.43,9.3,5,3367,387.085722610723,0.894780327389023,3,0.82924282052164
7.8,0.58,0.13,2.1,0.102,17,36,0.9944,3.24,0.53,11.2,6,3789,1523.28569665629,0.888569130476155,0,0.641668305074497
8,0.715,0.22,2.3,0.075,13,81,0.99688,3.24,0.54,9.5,6,3284,230.332374977963,0.88429614845677,2,0.688042272908674
8.5,0.4,0.4,6.3,0.05,3,10,0.99566,3.28,0.56,12,4,1949,86.9545745920746,0.856785698789042,6,0.297585630323526
7,0.69,0,1.9,0.114,3,10,0.99636,3.35,0.6,9.7,6,3042,743.33458853948,0.877120080773927,-2,0.810699155418511
8,0.715,0.22,2.3,0.075,13,81,0.99688,3.24,0.54,9.5,6,3284,449.200430533519,0.88429614845677,-1,0.688042272908674
9.8,0.3,0.39,1.7,0.062,3,9,0.9948,3.14,0.57,11.5,7,2463,715.743153861962,0.854039469183283,-1,0.661402039118836
7.1,0.46,0.2,1.9,0.077,28,54,0.9956,3.37,0.64,10.4,6,3735,466.225756723721,0.898745786780946,2,0.526653227586423
7.1,0.46,0.2,1.9,0.077,28,54,0.9956,3.37,0.64,10.4,6,3735,657.975756723721,0.898745786780946,0,0.526653227586423
7.9,0.765,0,2,0.084,9,22,0.99619,3.33,0.68,10.9,6,3563,1269.22732565637,0.882751614578053,4,0.723426078396676
8.7,0.63,0.28,2.7,0.096,17,69,0.99734,3.26,0.63,10.2,6,2755,93.2087162837163,0.891046314290456,-6,0.583246716617006
7,0.42,0.19,2.3,0.071,18,36,0.99476,3.39,0.56,10.9,5,3929,1961.00844857949,0.88787074107645,-1,0.678104201284596
11.3,0.37,0.5,1.8,0.09,20,47,0.99734,3.15,0.57,10.5,5,3182,243.459576371341,0.892569338090137,1,0.790048188888792
7.1,0.16,0.44,2.5,0.068,17,31,0.99328,3.35,0.54,12.4,6,3551,1122.43910373682,0.880543154933652,-2,0.763268918631166
8,0.6,0.08,2.6,0.056,3,7,0.99286,3.22,0.37,13,5,2432,48.6581349206349,0.874408865799184,-2,0.551765559853885
7,0.6,0.3,4.5,0.068,20,110,0.99914,3.3,1.17,10.2,5,2942,59.2642135642136,0.888084645958223,-4,0.715921992534599
7,0.6,0.3,4.5,0.068,20,110,0.99914,3.3,1.17,10.2,5,2942,163.764213564214,0.888084645958223,1,0.715921992534599
7.6,0.74,0,1.9,0.1,6,12,0.99521,3.36,0.59,11,5,3242,811.593497189085,0.877047461517512,-1,0.56077393197145
8.2,0.635,0.1,2.1,0.073,25,60,0.99638,3.29,0.75,10.9,6,3269,260.841185611774,0.879584129980033,5,0.770011228030631
5.9,0.395,0.13,2.4,0.056,14,28,0.99362,3.62,0.67,12.4,6,2993,785.010929348429,0.882805877469554,1,0.701750201297442
7.5,0.755,0,1.9,0.084,6,12,0.99672,3.34,0.49,9.7,4,2901,321.465595433978,0.88477023323059,-2,0.399449998452031
8.2,0.635,0.1,2.1,0.073,25,60,0.99638,3.29,0.75,10.9,6,3269,352.412614183203,0.879584129980033,-1,0.770011228030631
6.6,0.63,0,4.3,0.093,51,77.5,0.99558,3.2,0.45,9.5,5,2355,31.7816960816961,0.893922723200123,3,0.860842091028561
6.6,0.63,0,4.3,0.093,51,77.5,0.99558,3.2,0.45,9.5,5,2355,98.2816960816961,0.893922723200123,-1,0.860842091028561
7.2,0.53,0.14,2.1,0.064,15,29,0.99323,3.35,0.61,12.1,6,3113,240.366861355019,0.88830477082666,-3,0.62570125584108
5.7,0.6,0,1.4,0.063,11,18,0.99191,3.45,0.56,12.2,6,2830,305.067387881726,0.874662895429428,0,0.856549704302004
7.6,1.58,0,2.1,0.137,5,9,0.99476,3.5,0.4,10.9,3,2037,59.5849567099567,0.877314748757092,19,0.271153955989168
5.2,0.645,0,2.15,0.08,15,28,0.99444,3.78,0.61,12.5,6,2987,395.064973914974,0.889391261593284,-4,0.608579345844323
6.7,0.86,0.07,2,0.1,20,57,0.99598,3.6,0.74,11.7,6,2895,267.763378696467,0.885783097394745,1,0.653391251546842
9.1,0.37,0.32,2.1,0.064,4,15,0.99576,3.3,0.8,11.2,6,2979,1285.70488010442,0.86974754655135,-5,0.994299220674941
8,0.28,0.44,1.8,0.081,28,68,0.99501,3.36,0.66,11.2,5,3617,868.427910406587,0.884067280087079,-7,0.633687841470782
7.6,0.79,0.21,2.3,0.087,21,68,0.9955,3.12,0.44,9.2,5,3765,427.220446220446,0.908333687283559,-4,0.823971740484295
7.5,0.61,0.26,1.9,0.073,24,88,0.99612,3.3,0.53,9.8,5,3667,578.623167445729,0.893961362264028,0,0.797114599033433
9.7,0.69,0.32,2.5,0.088,22,91,0.9979,3.29,0.62,10.1,5,3863,473.128185825612,0.889459723485637,9,0.705503681241822
6.8,0.68,0.09,3.9,0.068,15,29,0.99524,3.41,0.52,11.1,4,2787,187.653221778222,0.888145375211441,4,0.419521238285543
9.7,0.69,0.32,2.5,0.088,22,91,0.9979,3.29,0.62,10.1,5,3863,995.587480697407,0.889459723485637,-3,0.705503681241822
7,0.62,0.1,1.4,0.071,27,63,0.996,3.28,0.61,9.2,5,3387,483.929820995998,0.890313537766246,2,0.737985747751797
7.5,0.61,0.26,1.9,0.073,24,88,0.99612,3.3,0.53,9.8,5,3667,611.448167445729,0.893961362264028,-4,0.797114599033433
6.5,0.51,0.15,3,0.064,12,27,0.9929,3.33,0.59,12.8,6,2517,195.048225385725,0.881127533997694,5,0.712415477365868
8,1.18,0.21,1.9,0.083,14,41,0.99532,3.34,0.47,10.5,5,3870,1011.20182566616,0.906063077010665,-4,0.884152936123997
7,0.36,0.21,2.3,0.086,20,65,0.99558,3.4,0.54,10.1,6,3881,997.910558885559,0.895566779729747,5,0.56079009203058
7,0.36,0.21,2.4,0.086,24,69,0.99556,3.4,0.53,10.1,6,3787,863.071093204181,0.894763013590582,-1,0.567096284709463
7.5,0.63,0.27,2,0.083,17,91,0.99616,3.26,0.58,9.8,6,3731,288.635051876229,0.897127431369851,4,0.541840340275963
5.4,0.74,0,1.2,0.041,16,46,0.99258,4.01,0.59,12.5,6,2614,22.7710317460317,0.894982595605615,2,0.53914069217831
9.9,0.44,0.46,2.2,0.091,10,41,0.99638,3.18,0.69,11.9,6,2812,650.978737643076,0.868616370603011,-6,0.969791444071167
7.5,0.63,0.27,2,0.083,17,91,0.99616,3.26,0.58,9.8,6,3731,455.347551876228,0.897127431369851,-1,0.541840340275963
9.1,0.76,0.68,1.7,0.414,18,64,0.99652,2.9,1.33,9.1,6,2880,647.836209134004,0.886055799220273,-3,0.649110694841339
9.7,0.66,0.34,2.6,0.094,12,88,0.99796,3.26,0.66,10.1,5,2854,674.467372415166,0.875610845489862,4,0.554660190646447
5,0.74,0,1.2,0.041,16,46,0.99258,4.01,0.59,12.5,6,2614,46.2710317460317,0.894982595605615,2,0.53914069217831
9.1,0.34,0.42,1.8,0.058,9,18,0.99392,3.18,0.55,11.4,5,3031,763.405531712439,0.865214109883073,-1,0.463101539013036
9.1,0.36,0.39,1.8,0.06,21,55,0.99495,3.18,0.82,11,7,2658,462.623196115031,0.863886000287451,2,0.548395455018098
6.7,0.46,0.24,1.7,0.077,18,34,0.9948,3.39,0.6,10.6,6,3807,91.763213391804,0.897382075680045,1,0.540971084295252
6.7,0.46,0.24,1.7,0.077,18,34,0.9948,3.39,0.6,10.6,6,3807,123.763213391804,0.897382075680045,0,0.540971084295252
6.7,0.46,0.24,1.7,0.077,18,34,0.9948,3.39,0.6,10.6,6,3807,150.763213391804,0.897382075680045,0,0.540971084295252
6.7,0.46,0.24,1.7,0.077,18,34,0.9948,3.39,0.6,10.6,6,3807,318.763213391804,0.897382075680045,0,0.540971084295252
6.5,0.52,0.11,1.8,0.073,13,38,0.9955,3.34,0.52,9.3,5,3528,1412.84785977911,0.886224934259758,-1,0.666516008709728
7.4,0.6,0.26,2.1,0.083,17,91,0.99616,3.29,0.56,9.8,6,3868,424.805641836752,0.893772203814308,-3,0.57977825239187
7.4,0.6,0.26,2.1,0.083,17,91,0.99616,3.29,0.56,9.8,6,3868,822.705641836752,0.893772203814308,1,0.57977825239187
7.8,0.87,0.26,3.8,0.107,31,67,0.99668,3.26,0.46,9.2,5,3401,198.650622476938,0.901686708101404,-3,0.980405702479209
8.4,0.39,0.1,1.7,0.075,6,25,0.99581,3.09,0.43,9.7,6,2814,569.276867576867,0.867691389988831,-2,0.941729878009423
9.1,0.775,0.22,2.2,0.079,12,48,0.9976,3.18,0.51,9.6,5,3303,1021.9193332811,0.884397009924988,-1,0.647404403223001
7.2,0.835,0,2,0.166,4,11,0.99608,3.39,0.52,10,5,2986,242.831251385354,0.880956953776606,7,0.611388951106165
6.6,0.58,0.02,2.4,0.069,19,40,0.99387,3.38,0.66,12.6,6,3517,936.833420174597,0.889530224983935,-3,0.62122108188112
6,0.5,0,1.4,0.057,15,26,0.99448,3.36,0.45,9.5,5,3248,209.755772340834,0.892504069471307,-1,0.785768349928419
6,0.5,0,1.4,0.057,15,26,0.99448,3.36,0.45,9.5,5,3248,257.964105674167,0.892504069471307,0,0.785768349928419
6,0.5,0,1.4,0.057,15,26,0.99448,3.36,0.45,9.5,5,3248,453.535534245596,0.892504069471307,0,0.785768349928419
7.5,0.51,0.02,1.7,0.084,13,31,0.99538,3.36,0.54,10.5,6,3445,50.6476927004286,0.889974197710047,4,0.613655568028033
7.5,0.51,0.02,1.7,0.084,13,31,0.99538,3.36,0.54,10.5,6,3445,66.1476927004286,0.889974197710047,-1,0.613655568028033
7.5,0.51,0.02,1.7,0.084,13,31,0.99538,3.36,0.54,10.5,6,3445,69.1476927004286,0.889974197710047,0,0.613655568028033
7.6,0.54,0.02,1.7,0.085,17,31,0.99589,3.37,0.51,10.4,6,4277,3043.15350843174,0.893920217407517,1,0.588117218375991
7.5,0.51,0.02,1.7,0.084,13,31,0.99538,3.36,0.54,10.5,6,3445,159.147692700429,0.889974197710047,-1,0.613655568028033
11.5,0.42,0.48,2.6,0.077,8,20,0.99852,3.09,0.53,11,5,2980,439.715669298022,0.883451338734623,-3,0.644032037678657
8.2,0.44,0.24,2.3,0.063,10,28,0.99613,3.25,0.53,10.2,6,2527,181.05603835449,0.877199548048497,-2,0.785492279592907
6.1,0.59,0.01,2.1,0.056,5,13,0.99472,3.52,0.56,11.4,5,3382,2010.07019063238,0.871840852159721,-8,0.508791428156444
7.2,0.655,0.03,1.8,0.078,7,12,0.99587,3.34,0.39,9.5,5,3377,280.800599327573,0.885913679731685,1,0.666758105629452
7.2,0.655,0.03,1.8,0.078,7,12,0.99587,3.34,0.39,9.5,5,3377,562.425599327573,0.885913679731685,0,0.666758105629452
6.9,0.57,0,2.8,0.081,21,41,0.99518,3.41,0.52,10.8,5,4414,3825.83528338847,0.892117619359732,4,0.730412722849057
9,0.6,0.29,2,0.069,32,73,0.99654,3.34,0.57,10,5,3424,731.452175060921,0.891175696356514,2,0.752338256399502
7.2,0.62,0.01,2.3,0.065,8,46,0.99332,3.32,0.51,11.8,6,2470,42.749975024975,0.884622807533024,-4,0.656766150048908
7.6,0.645,0.03,1.9,0.086,14,57,0.9969,3.37,0.46,10.3,5,3962,543.657173972828,0.900464531266784,-9,0.942791274774663
7.6,0.645,0.03,1.9,0.086,14,57,0.9969,3.37,0.46,10.3,5,3962,828.478602544256,0.900464531266784,2,0.942791274774663
7.2,0.58,0.03,2.3,0.077,7,28,0.99568,3.35,0.52,10,5,3520,955.315120957903,0.881759282528115,1,0.60701251911661
6.1,0.32,0.25,1.8,0.086,5,32,0.99464,3.36,0.44,10.1,5,3504,549.004733665028,0.880430830373753,1,0.591650567713376
6.1,0.34,0.25,1.8,0.084,4,28,0.99464,3.36,0.44,10.1,5,3461,897.711614363878,0.877494398610304,0,0.560478997179387
7.3,0.43,0.24,2.5,0.078,27,67,0.99648,3.6,0.59,11.1,6,4080,1506.89415652717,0.891629086066168,1,0.610229950484162
7.4,0.64,0.17,5.4,0.168,52,98,0.99736,3.28,0.5,9.5,5,2553,70.3443223443224,0.901804365512445,7,0.921889725218135
11.6,0.475,0.4,1.4,0.091,6,28,0.99704,3.07,0.65,10.0333333333333,6,2145,54.1531801531802,0.870303707591843,10,0.932398639632938
9.2,0.54,0.31,2.3,0.112,11,38,0.99699,3.24,0.56,10.9,5,3185,741.353248140748,0.879381235168807,3,0.587544722022067
8.3,0.85,0.14,2.5,0.093,13,54,0.99724,3.36,0.54,10.1,5,2678,102.281186868687,0.884890339651985,-5,0.674095783620339
11.6,0.475,0.4,1.4,0.091,6,28,0.99704,3.07,0.65,10.0333333333333,6,2145,90.7916416916417,0.870303707591843,-1,0.932398639632938
8,0.83,0.27,2,0.08,11,63,0.99652,3.29,0.48,9.8,4,2795,83.8780119583719,0.893686843339168,-2,0.454333469251377
7.2,0.605,0.02,1.9,0.096,10,31,0.995,3.46,0.53,11.8,6,2889,128.777380952381,0.885047877778927,2,0.66374679270791
7.8,0.5,0.09,2.2,0.115,10,42,0.9971,3.18,0.62,9.5,5,3347,640.867954622347,0.882659852543878,-3,0.622966585302199
7.3,0.74,0.08,1.7,0.094,10,45,0.99576,3.24,0.5,9.8,5,3135,508.531256681915,0.887866646391562,1,0.705289446867381
6.9,0.54,0.3,2.2,0.088,9,105,0.99725,3.25,1.18,10.5,6,2980,206.859188472346,0.88069189883551,2,0.737437532917628
8,0.77,0.32,2.1,0.079,16,74,0.99656,3.27,0.5,9.8,6,3946,1511.10866031328,0.887898252756296,2,0.655741966469852
6.6,0.61,0,1.6,0.069,4,8,0.99396,3.33,0.37,10.4,4,2015,86.2857142857143,0.867226271712159,-4,0.33113486291469
8.7,0.78,0.51,1.7,0.415,12,66,0.99623,3,1.17,9.2,5,2655,268.719066554361,0.886924406092675,0,0.706930584466211
7.5,0.58,0.56,3.1,0.153,5,14,0.99476,3.21,1.03,11.6,6,2582,153.223126873127,0.873348259915024,1,0.875806025042357
8.7,0.78,0.51,1.7,0.415,12,66,0.99623,3,1.17,9.2,5,2655,354.607161792456,0.886924406092675,0,0.706930584466211
7.7,0.75,0.27,3.8,0.11,34,89,0.99664,3.24,0.45,9.3,5,2694,20.5459706959707,0.903851325224705,4,0.875435386527645
6.8,0.815,0,1.2,0.267,16,29,0.99471,3.32,0.51,9.8,3,1953,2.56706349206349,0.901705571462942,4,0.34776778067064
7.2,0.56,0.26,2,0.083,13,100,0.99586,3.26,0.52,9.9,5,3568,625.304915631754,0.891018880950571,-6,0.743656115011653
8.2,0.885,0.2,1.4,0.086,7,31,0.9946,3.11,0.46,10,5,3165,496.795424020424,0.880482126739783,-7,0.600902240530282
5.2,0.49,0.26,2.3,0.09,23,74,0.9953,3.71,0.62,12.2,6,2754,67.2987845487845,0.899098700190271,11,0.504834425399515
7.2,0.45,0.15,2,0.078,10,28,0.99609,3.29,0.51,9.9,6,3190,303.59314990565,0.886505417147885,-5,0.652235143275765
7.5,0.57,0.02,2.6,0.077,11,35,0.99557,3.36,0.62,10.8,6,3915,592.998946103888,0.887389503263704,1,0.662078944337164
7.5,0.57,0.02,2.6,0.077,11,35,0.99557,3.36,0.62,10.8,6,3915,1236.64458102452,0.887389503263704,0,0.662078944337164
6.8,0.83,0.09,1.8,0.074,4,25,0.99534,3.38,0.45,9.6,5,3089,583.541074152026,0.87337279748416,-1,0.52804843799027
8,0.6,0.22,2.1,0.08,25,105,0.99613,3.3,0.49,9.9,5,3667,68.2226473725195,0.897843519015242,-1,0.88796595247156
8,0.6,0.22,2.1,0.08,25,105,0.99613,3.3,0.49,9.9,5,3667,133.72264737252,0.897843519015242,0,0.88796595247156
7.1,0.755,0.15,1.8,0.107,20,84,0.99593,3.19,0.5,9.5,5,3397,842.10445942946,0.892378282539878,4,0.77670456784895
8,0.81,0.25,3.4,0.076,34,85,0.99668,3.19,0.42,9.2,5,3255,130.055708180708,0.908426961077775,3,0.797883801499898
7.4,0.64,0.07,1.8,0.1,8,23,0.9961,3.3,0.58,9.6,5,2801,84.2475390106969,0.890390811344765,0,0.763106253273116
7.4,0.64,0.07,1.8,0.1,8,23,0.9961,3.3,0.58,9.6,5,2801,193.747539010697,0.890390811344765,0,0.763106253273116
6.6,0.64,0.31,6.1,0.083,7,49,0.99718,3.35,0.68,10.3,5,3003,269.150058556892,0.879678917573654,-1,0.595558726004128
6.7,0.48,0.02,2.2,0.08,36,111,0.99524,3.1,0.53,9.7,5,2907,230.837416056166,0.896221581885414,2,0.888685294311674
6,0.49,0,2.3,0.068,15,33,0.99292,3.58,0.59,12.5,6,3290,576.548427960928,0.888753799392097,-5,0.624862731491413
8,0.64,0.22,2.4,0.094,5,33,0.99612,3.37,0.58,11,5,3438,554.612998112998,0.8796127034835,0,0.583941488152328
7.1,0.62,0.06,1.3,0.07,5,12,0.9942,3.17,0.48,9.8,5,2850,530.198859422311,0.870317853457172,0,0.505658209633565
8,0.52,0.25,2,0.078,19,59,0.99612,3.3,0.48,10.2,5,4034,1244.32185132978,0.899001198862879,3,0.897481638535599
6.4,0.57,0.14,3.9,0.07,27,73,0.99669,3.32,0.48,9.2,5,3515,526.2753460785,0.892420837467277,1,0.772468301772367
8.6,0.685,0.1,1.6,0.092,3,12,0.99745,3.31,0.65,9.55,6,2865,435.491562604063,0.868041815601995,-5,0.948812258297011
8.7,0.675,0.1,1.6,0.09,4,11,0.99745,3.31,0.65,9.55,5,3391,792.537108153285,0.87726712116832,-1,0.559697491925295
